content
"kecewa sama pelayanan cs dan tampilan aplikasi yg berubah jam penerbangan, udah coba hubungin cs buat konfirmasi karena jam keberangkatan di aplikasi dan wa dari maskapai berbeda tapi tidak ada solusi cuma disuruh nunggu, setelah nunggu cs tidak bisa dihubungi kembali, h-1 penerbangan tampilan pada aplikasi baru berubah jam penerbangannya"
"waduh, baru mau pesan untuk liburan, liat komentar sama di tiktok banyak yg bilang mengecewakan, perbaiki dulu ngab sistem lu, nggak bagus bisnis lu"
"bagus, banyak potongan promo nya... ga bosan jg make aplikasi ini... semoga semakin byk promo di kedepan hari, tetap konsisten aja ya"
semakin keren karena banyak promo dan banyak dapat poin. jangan berhenti selalu kasih promo ya..
"app bodoh, gak bisa masuk, Traveloka langsung bisa masuk"
"aplikasinya keren mudah digunakan, dan tiketnya termurah diantara yg lain."
"baru pakai aplikasi ini.. saya langsung pesan kamar.. karna buru buru saya tidak melihat lagi tgl pesanan ssya.. tau nya untuk minggu depan.. mao di refund ga bisa.. resecdhule juga ga bisa.. hilang uang saya jadinya, saya pesan untuk selasa tgl 1 april..2025 ga taunya untuk selasa 8 april 2025 .."
"mau pesen tiket, eror terus.. keterangannya sedang gangguan, terus pas mau checkout selalu aja harga berubah / harga telah naik, dan setelah di pesan ternyata apk sebelah lebih murah, dan klaim jaminan murah pun di tolak.. penipuan / scam namanya itu jaminan termurah"
"Ini nama Besar masa kalau kena kendala selalu menunggu jawabannya, sudah order sudah transfer malah tiket tertunda, Customer Care nya malah bilang di suruh nunggu, Jangan di sini lebih baik di Traveloka"
"kecewa sekali,pesanan sy di refund sepihak sama pihak terkait,sy udah jauh dr jkt,sampe di bandung dan reservasi hotel hilang,ber jam jam tidak ada solusi sama sekali,pengen rasanya buat aduan ke polisi krn sy sbg konsumen bener2 di rugikan."
"saya sudah berapa kali beli tiket pesawat pakai aplikasi ini...aplikasi jelek..maskapai suka suka aja merubah jadwal penerbangan,tanpa ada persetujuan penumpang"
kecewa banget atas penanganan team cs .... yang terlalu lama menangani proses refund.. padahal bukan kesalahan dari pelanggan Melain kesalahan dari anda .yg tidak jeli dalam menerima kien mencantumkan alamat fiktif didalam aplikasi...lama lama banyak orang yg tertipu klu tidak segera diambil tindakan.... padahal kerjaan anda setiap harinya.tpi masih tidak punya pengalaman dan cepat tanggap dalam menangani permasalahan dan keluhan dari pelanggan
"Sistem error saat transaksi, mohon untuk di fixkan Pak."
"Ketika harus begadang mengejar Tiket, namun setelah kursi terpesan, hanya bisa mengunakan pembayaran Virtual Account di 3 bank. Hanguslah."
"aplikasi sampah.. salah pesen tanggal minta direfund/reschedule ga bisa.. malah tamu yg disalahin ""knp pesen salah tanggal?"".. padahal aplikasi berkembang berkat tamu yang pesen.."
TIKETNEWFLASH gajelas sudah berkali kali coba masukin gagal dan qnehnya setiap jamnya masuk dan pas 13.00 maalh habis terus. asli nih penipuan
pertama x mencoba bayar lewat virtual account cepat dan bagus.saran kalo bisa timer pembayaran 30 menit.biar ga ke cancel jika antri membayar
sudah bayar di aplikasi tapi tanggal di ubah-ubah tanpa konfirmasi
sangat membantu.. dan lebih mudah untuk input
"Saya pesan hotel dan sudah dibayar, tetapi tidak terbit tiketnya dan pihak aplikasi tidak dapat solving problem setelah 2 jam. Padahal keadaan sudah malam, saya butuh istirahat secepatnya. Percuma gw udah tier platinum, tapi aplikasi ini tidak bisa untuk solving problem dengan cepat dan profesional. Cukup saya tidak akan pernah pakai aplikasi ini lagi sampai kapanpun, goodbye"
"terkadang tidak bisa melakukan pembayaran via indomaret atau alfamart,lalu suka memunculkan pilihan tiket seolah-olah tersedia padahal sudah habis terjual seperti terkesan di prank, seharusnya jika memang tiket sudah habis terjual tidak perlu ditampilkan."
"Baru pertama mau pakai, pengalaman tadi pagi jam 5, kami berdua dari stasiun naik becak ke hotel, sampai di depan gerbang terpampang papan tulisan maaf kamar penuh, iseng kami pesan lewat aplikasi, ternyata bisa sampai ke tahap diminta bayar. Ini gimana ya kok beda. Nanti repot ya, sudah di bayar, checkin ga bisa, refund ga bisa."
"Mau mncoba untuk Pertama kali menggunakan apk ini untuk beli tiket pesawat. Sudah saya cek di kalender tiket untuk tgl skian harganya 1,6jt dan sya chekout untuk 2 penumpang dan harganya jdi 3,2jt. Tp stelah mau melakukan pembayaran harganya naik menjadi 5,3jt pdahal sudah sya cek detail tidak ada penambahan apapun termasuk asuransi juga tidak ada sma skali tapi tiba tiba naik dratis pdahal harga tiket standar nya rata-rata 2,4jt per orang. Dan sya tidak jadi beli tiket di apk ini."
"Hati hati gunakan aplikasi ini, saya dirugikan 2,5 juta karena masalah refund tiket pesawat. Dana refund tidak kembali hingga sekarang dengan alasan sudah reschedule. Padahal saat reschedule sistem minta pembayaran kembali seharga 2 tiket, saya tidak bisa karena sudah tidak cukup saldo shopeepay, saya mau hasil refund tiket pesawat digunakan untuk bayar. Tapi sistem e-tiket tidak izinkan. Akhirnya saya berhenti reschedule sambil nunggu dana refund masuk ke akun shopeepay. Beberapa hari kemudian"
"Aplikasi gila, saya gak ngapa2 in tiba2 paylater saya di tangguhkan secara tiba tiba padahal ga melakukan kesalahan apa2, begitu buka akun, mau ada perlu tiba2 di tangguh kan!!!! Tolong di perbaiki dongggggggggg jangan seenak nya sendiri. Saya juga bayar kok di sana!!!"
"Kenapa akun paylater saya tiba2 di non aktifkan tanpa pemberitahuan, Padahal sdh di ACC 6jt dan akun masih fresh/belum dipakai sama sekali (belum ada1 bulan) padahal tadi pagi mau saya pake beli tiket pesawat. Sungguh mengecewakan indo dana pay later"
"Kadang tanggal berubah sendiri di aplikasi, bbrp kali pernah salah tanggal order tapi tidak toleran untuk jadwal ulang, saya putuskan untuk uninstal saja masih banyak aplikasi lain yg lebih toleran terhadap human error dan aplikasi bug."
"Hati hati order di aplikasi ini. Jika terjadi gagal order ke maskapai, dana tidak di refund tapi aplikasi akan order ulang dengan tanpa konfirmasi ke customer terlebih dahulu dan kesalahan baik nama ataupun promo atas re order yang mereka lakukan ditanggung oleh customer. Sementara historical kegagalan pemesanan mereka tidak bisa tampilkan tapi kerugian customer yang tanggung. Cukup tau. Tidak lagi order disini. Semoga ulasan ini membantu untuk rekan2 yang ingin order. Terima kasih"
tampilan terlalu rumit. jd sering salah booking.
disuruh masukin no hp+email tapi ga bisa2 login... padahal uda daftar dan sering beli tiket...
sudah berapa hari ini saya mau log in tidak bisa terus loadingnya kelamaan
"baru sebulan pake, karena harga tiket pesawat, kereta dan hotel selalu dapat lebih murah dikit"
"harga tiket pesawat tiba tiba berubah dari maskapai pas checout... tidak sesuai, mengenai aplikasi harga tiket Banjarmasin - jakarta 13/4 harga 1.080.000 sekian di hp saya tier diamond, di pengguna hp baru harganya lebih murah 1.060.000 sekian.. tier diamond menurut aaya tidak ada spesial malah lehih mahal."
aplikasi semakin bagus semoga ditingkatkan terusss
"Telpon CS nya selalu sibuk, ga pernah bisa masuk selalu jawabanya petugas sedang sibuk, kenapa ga ditambah aja jumlah pegawai call centernya, agar layananya prima, semoga menjadi perhatian manajemen supaya pelanggan setiamu tidak kabur ke aplikasi lain."
akun login tidak bisa masuk dan tiba tiba keluar sendiri.
"Pengalaman pertama dan terakhir. pembatalan dan reschedule dilakukan beberapa jam sebelum berangkat, dan saya diberi fasilitas yang tidak sama tanpa ada kompensasi. saya terhubung dengan CS A.N Hanif yang tidak dapat membantu sama sekali, hanya memberi voucher yg saya harus pake lagi di aplikasi tidak terpercaya ini. cukup sekali aja seumur hidup pake ini aplikasi, gak ada tanggung jawabnya! paling balasnya silahkan hubungi blablabla, harusnya kalian yg hub cust dan kasih kompensasi, selesai."
pengalaman saya: pernah booking utk sewa properti apartemen dua unit. stlah sampai lokasi ternyata properti yg bersangkutan sdh tdk kerja sama lg dgn tiket. com.. tp alhamdulillah CS nya mudah di hubungi dan pd saat itu jg uang bs di refund-.. masukan sya apa bila dr pihak tiket. com sdh tdk berkerja sama dgn pihak hotel atau properti lainnya. tolong dihapus dr aplikasi. agar tdk terjadi lg hal sperti ini. trimakasih..
"ga bisa login in, ga ada opsi, bodoh sekali. cuma bisa email ini sudah terdaftar, bolak balik aja di situ terus tanpa ada, opsi untuk bisa log in dengan cara lain"
"Aplikasi di log in gabisa, di daftar susah. Ada sistem refund tapi di refund nggak bisa maksudnya apa. Harus persetujuan lah dll lah. percumah ada sistem refund."
susah login sekarang muter terus..jringn stabil ..prbaiki bos
"Pelayanan mantap dan fast response, sayang banget airport lounge gak bisa untuk connecting flight"
"Maaf ya, saya pesan tiket pesawat lion dr aplikasi ini, tapi pelayanannya buruk sekali, saya pesan pagi jam 7 malah langsung di ganti jam 3 sore tanpa persetujuan saya. Kalian gtw pentingnya waktu. Sangat kecewa."
"sangat sangat buruk😡aplikasi sangat buruk saya melakukan pembayaran 6 orang di wisata alhasil barcode tidak di kirim via email atau apapun pembayaran suksek tapi tidak di kasih barcode gimana saya bisa masuk sangat"" kecewa🥵 jangan di hapus postingan supaya yang lain tidak kena"
"bagus, mudah juga cara pemesannya dan banyak promo"
"WA customer care nya ampas, robot yg gabisa diajak komunikasi. gaada otak manusianya. saya gatau ini cara refund tiket gagal proses"
"udah scrol jauh"" kebawah malah balik keawal lg. jelek bngt kualitas apknya"
"Mempersulit. Cs nya susah dihubungi. Malah robot terus yg balas maupun via wa,email dn aplikasi. Pesan hotel 2kamar ehh pas hri H tiba2 dibilang cancel sma pihak hotel. Sy mau komplain ke aplikasi susah bener"
"Promo gak promo ini mah sama aja harganya di sini. Katanya lagi ada harga gledek nyambar tapi potongan harga gak sampe 100 ribu, cuiiiih. Yg pantas namanya harga gledek menyambar itu minimal discount 50% gak kurang di bawah 50%. Bila perlu discount nya 70 % baru pantes disebut harga gledek menyambar."
"Disuruh ajuin paylater terus, masuk notif ayo lengkapi data"" kamu tinggal selangkah lagi. Eh malah pas ngajuin malah di tolak mulu aih gak jelas banget dah😌tolong dong min lebih diperhatikan lagi, makasih🙏🏼"
"aplikasi bikin kecewa, sudah booking hampir 1 bulan dan udah muncul e tiket, bisa batal secara sepihak H-1 dengan alasan akomodasi tidak bisa mengakomodir. hati hati buat yg mau pake aplikasi ini, saran saya habis booking lewat online tikcketing pastiin lagi sama pihak hotel yg bersangkutan, jangan sampai kejadian ini menimpa teman teman semua, kejadian kemarin tanggal 25 Januari kemarin. terima kasih"
"Kamar hotel sudah penuh, tapi di aplikasi masih ada dalam daftar., giliran dilakukan pembayaran baru ada keterangan kamar penuh, sementara proses refundnya sangat lama., Ini aplikasi aneh bgt"
"baru bgt war kereta lebaran di apps sebelah bayar cmn nominal kereta dan admin pas bayar yg disini kaget nominalnya lbih besar,karena bingung prasaan tidak pake asuransi eh ternyata asuransi aotomatis terceklis dan harus teliti gak bgt si ,TDK mengkehendaki asuransi tp merasa terpaksa membayar"
"mau pindah trloka aja, masa limit dihapus, padahal ga pernah telat bayar dilunasin belum waktunya, tiba2 dihapus"
Selama ini selalu gunakan aplikasi ini untuk urusan selama perjalanan
sangat membantu dan proses cepat
Y cukup mudah dan simple
"Pertama kali pakai apk ini, Harga gledek cmn buat mancing konsumen. Diskon cmn 100 k Pesen tiket PP 3600 Setelah di klaim Harga nya malah turun PP jadi 3jt Rugi bngt saya, Harga gledek harus nya ngasih perbedaan promo dari harga biasa Malah kebalik. Ini mah cuman buat mancing tok Menyesal saya!"
memudahkan ambil tiket dan booking hotel dan refund
"Sangat kecewa. booking antar jemput bandara. baca syarat dan ketentuan pada saat booking dimana pembatalan tidak bisa dilakukan 1 jam sebelum keberangkata. tiba"" ada ketentuan baru kalau pembatalan tidak bisa dilakukan H-7 ketentuan yang berubah ini sangat merugikan dicoba untuk reschedule juga tidak bisa mohon untuk tidak melakukan perubahan ketentuan karena ini sangat merugikan customer"
Aplikasi penipuan saya merasa sangat tertipu oleh pihak manajemen dan aplikasi. Saya jelas2 memesan hotel dengan syrat refund 100% dan ternyata stlah sya lakukan refund terkena biaya 80%. Aplikaai penipuan
"Lalai & dusta, lalai dalam memberikan konfirmasi ke pihak partner (Bluebird) sehingga saya dapat mobil ga sesuai pesanan, dusta kasih broadcast konfirmasi padahal itu most likely fiktif karena partner terlambat memperoleh konfirmasi"
"App sudah ok, hanya saja masih ada bug yang menggangu, pertama ketika ingin buka halaman promo atau halaman informasi, tampil pesan ""pastikan data seluler atau wifi sudah aktif"", padahal jaringan internet sudah sangat baik menggunakan indihome. Kedua, yang sangat mengganggu adalah ketika buka pake browser hp, tapi langsung di direct ke app yang fungsinya seperti yang pertama tadi. Kalo dari PC/Laptop tidak ada kendala. Semoga bisa lebih baik lagi, karna kadang pada saat pembayaran hal tersebut terjadi"
"Mantap 👍 sangat membantu dan mempermudah perjalanan bagi customer., Oia sering sering di murahin lagi dong harga tiket nya ia., terima kasih l ❤️ tiket com"
"Aplikasi ga jelas. Saya pengguna baru. Pas mau pesen tiket KA dan mau lanjut ke proses pemilihan kursi atau step ke-2, error terus. Bolak-balik muncul ""coba lagi, jaringan internet terganggu"". Padahal wifi dan kuota pribadi saya aman-aman aja. Aneh. Jadi saya putuskan untuk uninstall aplikasi ini daripada memperlambat kebutuhan customer."
"mantab pake tiket...terbantu dan harganya promoooo semuaaaa, good job"
aplikasi lancar gak lemot & user friendly. 👌
menyesal pake paylater telat sehari krn lupa ngecek pembayaran kena denda 83000 melebihi rentenir
"pindah apk aja, rating 1 aja cukup. karena gabisa beli tiket kereta padahal udah standby dari jam 00.00 sampe sekarang, aplikasinya gangguan mulu gaada kejelasan suruh nunggu"
Hadohhh... setelah auto upgrade kemarin tgl 23 Okt ke versi baru.. malah applikasi tidak bisa di pake dgn baik.. 😭 Malah utk melakukan pemesanan pesawat.. Tidak bisa save nama lagi.. Di hp nya restart ataupun re install juga tidak membantu...
untuk refund tiket hotel berapa lama ya? coba dipercepat prosesnya
sangat cepat dalam mengatasi reschedulle maupun refund
"aplikasi cukup membantu saya untuk mencari transportasi yg saya gunakan setiap bulan,mantap"
selalu memudahkan baik pesanan maupun Pembayarannya
"parah nh paylater indodana nya skr ngga pernah ada lagi reminder pembayaran sebelum jatuh tempo seperti transaksi2 sebelumnya via WA, tau2 sdh 2 hr baru di telpon DC dan sudah timbul denda... yg fear dong jangan begitu terkesan ada pembiaran agar semua cs kena denda... perlu tau aja ngga semua cs malas bayar hutang ttp cuma faktor tidak tau atau lupa saja... jd mhn kerjasamanya biar tdk ada yg di rugikan"
"pas mau mesan tiket lanjut ke pembayaran, reload terus, tunggu sampai maskapai penerbangan merespon, gitu terus keterangannya , semalaman kayak gitu, gimanasih"
"Sampahh, aplikasi sampahh.. tiket udh di pesen di cancel tanpa konfirmasi, ga ada tanggung jawabnya, kasian orang udh pesen tiket jauh jauh hari sampe hari H pas Cek in, tiketnya kaga ada.."
"dikira aplikasi bagus,login pake email pake WA sudah dapat otp menghilang kolom.otp nya ..tidak ada aplikasi yang baik saat ini"
aduh biasanya selalu g pernah ada kendala kok skrg mau refund susah tolong diperbaiki sudah bayar kok malah e tiket nya gagal
"pembayaran tidak pernah telat. tiba"" limit di tangguhkan ga jelas nih analisis tiket. com masih mendingan traveloka"
"saya mau refund uang yg buat pembatalan sewa kamar, tpi pas step ke 2 mau metode pembayaran ke bank gk bisa simpen2 sayang bngt duit saya ada di situ"
"beli tiket pesawat + penambahan kursi tapi ga kerekam di sistem maskapai, akhirnya beli kursi lagi lewat cs maskapainya langsung. ngajuin pengembalian dana jg blm direspon"
"Maap min mau melapor, saya mendapatkan kerugian dari aplikasi atau pun program blibli tiket Reward, saya rugi 740k min. Dan malah di suruh transfer lagi 1,5 jt. Entah ini penipuan atau apa min. Mungkin bisa di tindak lanjuti"
"saya pernah ketinggalan pesawat gara"" mengalamai delay pada penerbangan pertama,tetapi pada penerbangan berikutnya tidak mengalami delay dan ketika saya menanyakan pada costomer service saya mendapatkan jawaban yang tidak sopan / tidak membantu sama sekali,inisial maskapai LION AIR jangan sampai kalian jadi korban berikutnya"
"pengalaman adalah hal berharga, sekali dikecawakan Alan sangat viral dan hilang kepercayaan pelanggan."
wah ternyata emang ini aplikasi jelek yaa... untuk respon ke customer aja ga ada kejelasan berbelit belit... nyesel pake aplikasi ini
"UI nya bagus, sayang informasi kurang akurat. Saat aplikasi lain ada yg akurat, kuota hotel sudah habis, di Tiket. Com malah masih ada. Untung kroscek dgn menghubungi langsung hotel nya. Takut bgt udah berangkat liburan, pesen hotel, eh jauh² sampai sana ternyata ga kebagian kamar."
"Aplikasi lemot, ngadu ke CS, dikasih robot. Gada solusinya suruh nunggu 15 menit ga muncul juga e bill hotel nya.. Mengecewakan padahal sudah transfer, posisi capek kerja mau istirahat tp malah ga jelas status ticket nya."
"ampun dh bayar tepat waktu paylater, giliran mau pesan tiket pesawat malah ga bisa di tangguhkan mna perlu urgent gmn sih payah banget."
mantaaappp cepat dan murah
sangat membantu dan mudah sekali klik langsung booking 👍
Sangat membantu dalam menentukan perjalanan keluarga
tolong perbaiki lagi sistemnya
Aplikasi scam. user ga minta refund tp direfund. aneh bgt. payah.
loading daftar nya lama banget
Aplikasi pembelian tiket termurah. Customer service dgn respon yg baik.
"Abis perjalanan jauh, pesen hotel pas udh nyampe hotelnya katanya udh di cancel dari pihak hotel ke aplikasinya, tp dari aplikasi ga kasih tau lewat email atau wa kek, yg muncul cuma kode bookingnya. Posisi jam set 12 malem sendirian bawa barang banyak di kota org, kesel banget sama hotel+aplikasinya...."
"Semakin bertambah tahun koq semakin merosot pelayanan. Waktu buka aplikasi akan pesan tiket, eeee.... malah disuruh update, ketika diupdate, muteeeerrrr....gk selesai2, padahal wifi di rumah lagi gk ada yg pake. Jadi males deh buka aplikasinya lagi"
Parah banget nih aplikasi. Buat ASN yg mau pesan2 disini sebaiknya ga usah. Karena sekedar minta dirubah dikit saja invoice agar memudahkan dalam SPJ tidak bisa. Padahal perubahannya tidak untuk memanipulasi hanya untuk diperjelas saja diinvoicenya. Parah dah.
walaupun dapat diskon 20ribu itu jg sgt membantu. mantap lah
"Update terbaru ditinjau ulang min, tiket pesawat dengan tanggal termurah, refresh nya ngga realtime, apalagi nggak berubah2. Munculnya berapa, di klik jd berapa... Supaya nggak PHP. Teeimakasih. Tingkatkan."
harga lebih mahal mending pindah di traveloka
"paylater nya gak pernah approve, sudah berulang kali dicoba gagal terus, kayaknya harus ganti aplikasi sebelah"
Jual Asuransi Travel tapi gabisa bantu rekomendasi buat claim asuransi ke vendor. Jual tiket pesawat tapi ada reschedule disuruh telepon sendiri ke Pihak Maskapai Shame on you Tiket. Com
sangat membantu untuk cari dan pesan penginapan
"mau coba pake aplikasi ini dulu, buat nanti kalo mau berpergian jauh hehehe"
semakin gampang mau pergi kemanapun dan kapanpun 🥰
inovative dan cepat
sanggat gercep dalam menangani kendala penerbangan
"sejak di-update setiap x scroll liat type kamar, keluar mlulu."
"cepat, tepat dan membantu"
Sistem Keamanan Akun sangat baik
"apk banyak promo, gampang penggunaan nya"
"mudah dan cepat,, sangat membantu"
baruau coba beli tiket disini udh gangguan aja!
"mesan tiket pesawat yg dikirimkan cuma bukti pembayaran, e-tiket nya tidak pernah dikirimkan, jangan pernah mesan tiket disini."
"mengecewakan pelayanannya, order tidak sesuai fasilitas, kompensasi tidak sesuai"
"sangat memudahkan , dan bnyak bonus nya 😍😍😘"
aplikasi jelek gak jelas gak ganti jadwal penginapan geser tanggal
smoga makin banyak promo nya
Kecewa banget udah pesen hotel lewat aplikasi tiket udh bayar eh sampe sana kata pihak hotelnya g kerja sma dengan aplikasi tiket. Terus hub pihak tiketnya ga bisa di kembali kan. Ya allah enak bgt ya nipu orang. Kecewa banget gakmau gw pake aplikasi ini. Kecewa bgt.
"Sekarang kok malah seperti agoda, harga hotel berubah jadi naik ketika mau di check out bayar(mungkin tambahan biaya aplikasi/pajak)kita ndk tau,tdk ada rincian nya soalnya,seperti dulu aja, harga yg terlihat adalah harga yg di bayar,sdh include all in di depan...."
"Kecewa naik kelas ke DIAMOND berharap dapat banyak disc hotel bintang 4 keatas lebih murah dari kelas dibawahnya malah sebaliknya yg dikasih benefit malah hotel2 sekelas melati walau di tulisnya bintang 3, pas check harga hotel hotel favorit gue bintang 4 dan 5 malah lebih mahal dari harga tetangga sebelah bahkan harganya sepertinya lebih tinggi dari sebelumnya .... jika kenaikan kelas ke platinum dan diamond tidak mendapatkan harga lebih murah sebaiknya ditiadakan saja levelnya"
"Buat yg mau pesen d aplikasi tolong d teliti d bagian menu tgl,karna saya tidak sadar dgn tgl,pas pemesan an tgl terisi otomatis dg promo mereka,padahal kita mau pesan d tgl lain,jadi ke beli d tgk yg otomatis pas tgl promo,mana uang tidak bisa kembali"
"Dpt recom dr tmn ktnya aplikasi paling murah + nyaman buat mesen tiket pesawat. Tp gk sesuai ekspektasi, tiap kali selesai pesan dan masuk pembayaran pasti keluar notif maskapai yg d pilih penuh, atau harga naik. Jd harus berkali2 pesan krna selalu kembali ke home. Baru ini ngasih ulasan, saking dongkolnya"
Kalo bisa tolong tambahkan lg opsi pembayarannya kayak bayar di indomaret/alfamart.karena gk semua punya ATM dan nyaman pake dompet digital apalagi pinjol. Tolong yaa
"saya kasi bintang satu karna lelet aplikasi lamak loading , trus mau pembayaran tiket suka gagal berkali kali.."
aneh banget punya poin gabisa dipake tiba tiba padahal belum kepake tapi tiba tiba abis sendiri
"Kenapa sekarang Verifikasi Cloudflare tidak berhasil masuk. Sudah coba berulang kali, tetap tidak bisa."
"tolong dong klu misalnya pembayaran blm diselesaikan bisa opsi pembatalan pesanan. Masa harus nunggu masa pembayaran selesai dulu. Selain itu, sistem jg lgsg dibikin batal dong ke maskapai, masa org maskapai sampai hub lwt wa krn ada pesanan statusnya belum bayar."
Aplikasi sampah. Sudah 2 kali bayar e tiket tidak terbit²... malah suruh nunggu
semoga bonus promo nya lebih byk lagi tidak berkurang terus semakin tahun semakin menipis dan lebih susah
"Sumpah ya ni Aplikasi, capek banget booking penginapan di sini, sering ketemu dengan harga di aplikasi murah tapi pas Check In pihak penginapan selalu minta tambahan harga yang katanya tidak sesuai dengan aplikasi, minta tolong lah kepada Aplikasi buat menertibkan tu penginapan, atau kalau perlu jangan di iming imingi dengan harga murah di Aplikasi, mana sering nambah hampir 100% dari harga di Aplikasi"
"cukup membantu untuk mencari hotel, tiket pesawat murah dan respon dari CS nua juga lumayan cepat serta memuaskan"
"Kecewa, karena CS nya bot, mau reschedule hotel suruh login, uda daftar login gk ada order, gk jlas"
Minimal reschedule itu bisaaaaa!!!!!! Orang salah pencet tanggal check-in udh ajuin laporan sama pihak hotel. Masih aja gak bisaaa!!!! Kalau dibatalin mungkin lah kalian rugi!!!!!! Ini reschedule!!!!!!!
harga bersaing sih... dan selali lbh murah klo di bandingkan apk lain. kalau apk mudah. standart. aman
